Bradyrhizobium sp. BTAi1,Cupriavidus metallidurans,Methylobacterium sp. C1,Methylobacterium radiotolerans,Bradyrhizobium sp. SK17,Bradyrhizobium sp. S23321,Bradyrhizobium diazoefficiens,Carnobacterium inhibens,Ralstonia pickettii,Bradyrhizobium japonicum,Bradyrhizobium sp. CCGE-LA001,Methylobacterium populi,Methylobacterium oryzae,Bradyrhizobium sp.,Methylobacterium phyllosphaerae,Leuconostoc carnosum,Paucibacter sp. KCTC 42545,Methylobacterium extorquens,Mitsuaria sp. 7,Roseateles depolymerans,Rhodococcus fascians,Cutibacterium acnes,Streptococcus oralis,Erwinia billingiae,Jeotgalibacillus malaysiensis,Pseudomonas rhizosphaerae,Bradyrhizobium sp. ORS 278,Carnobacterium sp. 17-4,Pantoea agglomerans,Erwinia gerundensis,Rhodococcus sp. PBTS 2,Chroococcidiopsis thermalis,Methanobrevibacter millerae,Cupriavidus basilensis,Streptococcus mitis,Bradyrhizobium sp. ORS 285,Exiguobacterium sibiricum,Bradyrhizobium oligotrophicum,Streptococcus gordonii,Bacillus subtilis,Streptococcus parasanguinis,Rathayibacter tritici,Turicibacter sp. H121,Pantoea sp. PSNIH2,Methylobacterium sp. AMS5,Carnobacterium maltaromaticum,Listeria monocytogenes,Brevundimonas vesicularis,Pantoea sp. PSNIH1,Devosia sp. H5989
0.00441834,0.003121332,0.002171196,0.006505129,0.005742092,0.003344029,0.002077896,0.007362216,0.001804636,0.003175046,0.000709798,0.009295199,0.009759371,0.002976428,0.00166491,0.002243287,0.001072001,0.006500506,0.002902843,0.00095552,0.001478313,0.001973046,0.00284953,0.002534014,0.003213296,0.000704192,0.000821914,0.000105289,0.006324851,0.001021258,0.003689216,0.001476099,0.001469969,0.00054902,0.001686403,0.00069279,0.000905272,0.000433586,0.001690569,0.003239819,0.002278674,0.003226847,0.00073088,0.001745775,0.001054486,0.004224278,0.001843686,0.003053767,0.001580285,0.005944748
0.008530478,0.000805825,0.002101503,0.003730024,0.001840097,0.013069186,0.003603601,0.00482838,0.01938652,0.001178942,0.002176042,0.000809646,0.001455621,0.002348286,0.001536134,0.00176493,0.001783126,0.00144384,0.00071493,0.001303549,0.001936383,0.008387512,0.004254033,0.002903813,0.00391616,0.000907087,0.000838864,0.000500211,0.004008402,0.000160265,0.00483794,0.002621686,0.003476138,0.000288807,0.002754844,0.00661024,0.000147908,0.007811241,0.001259666,0.002868824,0.001677724,0.00480007,0.004901164,0.003894089,0.000408182,0.002641506,0.003053846,0.002519827,0.002311483,0.000816373
0.006183332,0.020461267,0.003494257,0.010509766,0.002696117,0.001968801,0.010363535,0.001989157,0.002260792,0.010771855,0.003071683,0.011206867,0.00400208,0.00191232,0.000182449,0.001595373,0.001346997,0.000963609,0.002146022,0.000622894,0.002455314,0.003224549,0.001684709,0.002239279,0.003349604,0.001165726,0.000563222,0.000530601,0.003729025,0.0004189,0.002598323,0.000904267,0.001801526,0.013495283,0.001300328,0.000361418,0.004477147,0.000730931,0.001415727,0.003251982,0.004466028,0.002016402,0.000452932,0.000508452,0.000959851,0.001623858,0.00193468,0.000952715,0.001372726,0.000628516
0.00819361,0.001496374,0.012863996,0.004393861,0.001626989,0.012656814,0.001272803,0.002518664,0.001888271,0.002172515,0.003022469,0.007822197,0.010854552,0.00213931,0.00214305,0.001895749,0.002409662,0.001276966,0.002102051,0.007723231,0.003081299,0.002522547,0.004534255,0.002688376,0.001774464,0.003520991,0.000528883,0.000185985,0.000268081,0.00100068,0.003063626,0.001649621,0.003536026,0.000666182,0.00157041,0.001410496,0.000774225,0.014281504,0.001179703,0.001366366,0.00081233,0.001283968,0.007356592,0.001398635,0.007178034,0.000760465,0.000708248,0.002184694,0.001221473,2.04E-05
0.012861085,0.003496209,0.012039497,0.003847736,0.002410885,0.00454916,0.007282322,0.00384472,0.009465356,0.000608045,0.002862286,0.002770411,0.003639286,0.001272292,0.00169532,0.003776121,0.000531066,0.001455813,0.000836053,0.001626744,0.001052599,0.000703123,0.003439659,0.002040227,0.003350806,0.008219258,0.000334976,0.009079665,0.003459651,0.000625417,0.003568372,0.001836622,0.000892907,0.00181709,0.001641478,0.001008923,0.000615804,0.000338814,0.003381315,0.003978868,0.006307569,0.002445248,0.000445805,0.001524798,0.000712271,0.004844614,0.00104589,0.000780147,0.001024064,0.000452018
0.012271177,0.012332885,0.000815269,0.000266025,0.002067513,0.001403793,0.001836469,0.00688258,0.000369419,0.00813823,0.000726562,0.002640297,0.00418232,0.015663371,0.00108162,0.002678649,0.007320242,0.002008249,0.001552497,0.003717446,0.005416712,0.001934385,0.004252332,0.005422018,0.003216066,0.003429903,0.000701255,0.002710051,0.000773168,0.002544983,0.006497826,0.001329104,0.002717738,0.006634511,0.001127089,0.000400792,0.001545481,0.000687448,0.004106607,0.002166896,0.000825722,0.000698402,0.003457372,0.00020105,0.006781903,0.003426188,0.000944498,0.000840011,0.000813226,0.000308346
0.013732122,0.00520109,0.004664734,0.001064333,0.003910011,0.000873532,0.000638038,0.003899815,0.003391631,0.00820488,0.008363152,0.004189245,0.008118006,0.008447939,0.009824033,0.002941748,0.000999727,0.000514541,0.000189167,0.001334385,0.009923351,0.003405896,0.001961382,0.005981121,0.002729596,0.002384713,0.000564252,0.00012645,0.000401588,0.002091917,0.000659296,0.005296073,0.000852961,0.001445345,0.004641967,0.007709526,0.000652854,0.006612289,0.00269492,0.001869162,0.003547958,0.000916485,0.001724345,0.000322218,0.006438636,0.000716443,0.002281453,0.002245433,0.000931941,0.000702784
0.004598757,0.001016418,0.001852603,0.010833317,0.001728683,0.008839489,0.002369398,0.001174496,0.002022067,0.005148451,0.004382441,0.008512267,0.001026378,0.001203405,0.002107059,0.001181345,0.003103024,0.002561495,0.001218557,0.006866661,0.001661152,0.003992743,0.003316703,0.000858468,0.001372846,0.001044516,0.011826732,0.007195298,0.008503863,0.002507685,0.002551584,0.002828106,0.002356248,0.000104778,0.001409722,0.014058616,0.002011582,0.000582045,0.00150628,0.002310173,0.001102969,0.000587046,0.002179575,0.00188333,0.000258314,0.001411579,0.003384738,0.001896767,0.004436589,0.000479367
0.021210448,0.004587528,0.004542688,0.002671959,0.002683039,0.009168369,0.009232134,0.006678502,0.000723774,0.016163807,0.001461732,0.003959026,0.016009743,0.002046642,0.009586335,0.003109333,0.002291087,0.001737305,0.000887169,0.007270304,0.003861378,0.001175116,0.005992646,0.001612607,0.002908943,0.003275218,0.000421134,0.00136292,0.000818331,0.001774094,0.00052684,0.002877728,0.000539237,0.001798463,0.000812519,0.002000906,0.000780719,0.00047135,0.001082586,0.002411525,0.003217955,0.00299717,0.001365317,0.003535166,0.000961703,0.000333344,0.003503902,0.000879201,0.000786203,0.000605326
0.006585413,0.008242379,0.001103312,0.001837879,0.011417613,0.010181083,0.00091789,0.00076717,0.001668437,0.009396506,0.003691174,0.015548515,0.00854845,0.000357403,0.001918652,0.002270679,0.008695669,0.001059677,0.001725269,0.000943153,0.001650875,0.006549844,0.002730379,0.001726256,0.001754,0.008849778,0.000340926,0.001333076,0.000403835,0.004582967,0.003162639,0.001252028,0.001468661,0.00027324,0.00127632,0.00025598,0.000703534,0.000682305,0.000862596,0.002388278,0.003512918,0.000542046,0.001538156,0.000735967,0.004077074,0.004060574,0.000312482,0.001284376,0.000882338,0.000971416
0.014076509,0.00259842,0.002864832,0.002655345,0.004663835,0.012180767,0.001394502,0.001346471,0.003347504,0.004334173,0.000553032,0.000418814,0.001416461,0.002067183,0.001829462,0.003559638,0.001341624,0.003618075,0.00066008,0.000616153,0.001922514,0.002508305,0.000724979,0.004767019,0.003475904,0.003629942,0.000917253,0.000578872,0.004021116,0.000350135,0.002630981,0.001186679,0.001475145,0.000302331,0.003583665,0.000950257,0.003284921,0.00072334,0.002711417,0.003385279,0.00354046,0.004190397,0.005739526,0.000898155,0.000474402,0.005018642,0.000856322,0.00134522,0.001948651,0.001400776
0.012364969,0.012008808,0.001007905,0.013466596,0.004683799,0.001942109,0.002249381,0.001164728,0.000563256,0.001729419,0.002890901,0.008376762,0.007738884,0.007850745,0.011460088,0.007457247,8.63E-05,0.001834472,0.001022274,0.001461627,0.00546493,0.002331765,0.001691223,0.000793126,0.000873434,0.000659729,0.00639577,0.005827426,0.000286253,0.000374602,0.000835534,0.00215236,0.002884474,0.000368716,0.000500347,0.00187097,0.003773895,0.000725952,0.00468722,0.00079482,0.000796693,0.005168179,0.000684622,0.003265255,0.000651777,0.000732522,0.001967228,0.002354244,0.000943105,0.000536744
0.003651311,0.003465572,0.011351127,0.002004944,0.002016556,0.009449236,0.001399102,0.006892002,0.026768968,0.002641698,0.003016322,0.009196868,0.009387095,0.009202313,0.000286132,0.001629668,0.001757813,0.001061213,0.007604639,0.001450875,0.003698795,0.002326467,0.000644728,0.008571434,0.004582685,0.000772907,0.000751722,0.004126477,0.000620416,0.001886989,0.003903765,0.000798183,0.003131551,0.000411201,0.001409753,0.00619447,0.00158701,0.000455809,0.004334053,0.003649648,0.000886937,0.004384567,0.000495007,0.001385782,0.00083277,0.001555805,0.002740052,0.001938633,0.001732928,0.000367207
0.010861761,0.003019179,0.012219654,0.004832348,0.005280465,0.002409442,0.0093164,0.003290307,0.008864196,0.006614899,0.002152204,0.002550665,0.002311491,0.001361691,0.002073745,0.002940909,0.008826289,0.000878627,0.001333335,0.00715613,0.001675043,0.003206865,0.005785988,0.001284953,0.000811519,0.001731416,0.008080292,0.004189917,0.003013902,0.000252085,0.001868108,0.001789432,0.004654916,0.001135894,0.003182295,0.000319542,0.001098643,0.000889978,0.001042581,0.000996216,0.00056604,0.002856394,0.000841301,0.003010682,0.00018126,6.13E-05,0.005372987,0.000198871,0.005330602,0.000485337
0.004406809,0.009093729,0.003197661,0.009870049,0.018397342,0.010402442,0.001663765,0.00271238,0.001259626,0.002266571,0.000820058,0.001444429,0.000698419,0.001314116,0.001068475,0.003517867,0.007906205,0.00287606,0.000622373,0.017255639,0.007317635,0.003349275,0.001589245,0.003727655,0.001077355,0.004508466,0.002108918,0.005603542,0.000474382,0.000834191,0.002471312,0.002555437,0.002261544,0.000385486,0.002995444,0.001141644,0.003602743,0.000667239,0.003606846,0.003861359,0.000989225,0.001803792,0.005365079,0.001586598,0.000373325,0.002731065,0.00178469,0.001333355,0.001304691,0.000291831
0.003468185,0.001464872,0.001057848,0.011942892,0.001034195,0.003693238,0.00208447,0.003778296,0.000724953,0.002774575,0.000970447,0.008521816,0.001064498,0.001235404,0.006074291,0.003456314,0.00189446,0.007557438,0.000840905,0.002853062,0.001401627,0.003606687,0.006508761,0.001406228,0.002569077,0.007745096,0.005795825,0.000475189,0.004155403,0.00225239,0.003127673,0.000767461,0.000390369,0.000204237,0.004414944,0.000282021,0.001013643,0.008020371,0.001958643,0.002589244,0.004117405,0.000650601,0.00526802,0.002289803,0.000855317,0.002771337,0.003746953,0.002408483,0.001429731,0.005996897
0.006117585,0.004401102,0.008931111,0.001062884,0.002334486,0.009161745,0.008628467,0.001579761,0.001532526,0.003809215,0.009326659,0.00066833,0.008515035,0.002607245,0.009340562,0.004427908,0.001761302,0.001019031,0.001725203,0.000662485,0.004541657,0.004395098,0.001338422,0.000689052,0.003951713,0.00394472,0.006397942,0.001735356,0.005117274,0.001515211,0.002005523,0.001021375,0.00080343,0.005896074,0.0021069,0.000146094,0.001623553,0.00042832,0.006401487,0.004092461,0.001385573,0.001304,0.002266807,0.000735257,6.07E-05,0.004587015,0.001062573,0.001907307,0.002817736,0.000256235
0.005029513,0.005737566,0.002889563,0.003056174,0.000941686,0.001115715,0.000601681,0.000734515,0.002259282,0.002143917,0.002659897,0.001182624,0.011041998,0.008822809,0.008856678,0.008800195,0.000951361,0.001868039,0.008664804,0.00843838,0.004162191,0.001079379,0.004001118,0.002046485,0.002942785,0.007403161,0.002484296,0.005410824,0.001005185,0.006777241,0.002020814,0.006070167,0.000576386,0.000609853,0.00347512,0.000964412,0.002193129,0.006691119,0.002034023,0.001450924,0.001834647,0.003280412,0.001496547,0.00267319,0.000528981,0.002062679,0.00173714,0.000213321,0.001735972,0.000471911
0.004181494,0.004745961,0.007103589,0.017455172,0.002092132,0.001814718,0.002336548,0.011036027,0.000738153,0.009354077,0.008433165,0.008128714,0.007871491,0.001687226,0.000875801,0.002205681,0.000708979,0.003086102,0.007434112,0.000682835,0.002156206,0.002958081,0.000977714,0.001355861,0.000569204,0.002875702,0.006181663,0.001948218,0.001832924,0.001622683,0.001378946,0.000682735,0.002451697,0.000285887,0.004327047,0.001103295,0.002079571,0.005882766,0.002935559,0.003062995,0.0021803,0.0017623,0.002848562,0.000875217,0.000842591,0.0036882,0.002816223,0.002439771,0.003242282,0.006268177
0.005838242,0.008597316,0.002811978,0.004191897,0.002665429,0.002389105,0.000915967,0.000953181,0.003577816,0.008761159,0.009364585,0.001146407,0.00213516,0.000893406,0.00844709,0.002490867,0.001827164,0.013430859,0.001347312,0.009941388,0.002826394,0.002302385,0.001475146,0.000794077,0.003451601,0.003498567,0.006644888,0.005794775,0.001601625,0.002900549,0.00455462,0.001334203,0.002898721,0.007796225,0.002904875,0.001059758,0.000361729,0.006493523,0.000869008,0.002408522,0.002127224,0.001615446,0.000515587,0.001429784,0.000523448,0.000658237,0.000887555,0.001697427,0.00081395,0.000526621
0.006149846,0.004411094,0.001709057,0.011011607,0.000691362,0.001503318,0.005310815,0.005782126,0.001482954,0.002360012,0.004464848,0.000614963,0.002867436,0.001822206,0.006995738,0.003709662,0.000850156,0.002745911,0.001441959,0.004592166,0.000818053,0.002005784,0.001120263,0.001782479,0.001916211,0.001748467,0.002511867,0.00239019,0.004919333,0.002143706,0.003560324,0.002115141,0.001472635,0.001523574,0.004523685,0.002597785,0.008252647,0.000966325,0.001556205,0.002462503,0.001247431,0.004889864,0.003049918,0.004446613,0.000691793,0.000730415,0.001959676,0.000731123,0.002906274,0.000234662
0.006628955,0.011724686,0.004622719,0.002431882,0.003579237,0.009791445,0.001666502,0.001229899,0.003585335,0.002426603,0.016570915,0.004317804,0.000767783,0.003915951,0.012213919,0.005481475,0.001359296,0.001313595,0.00146099,0.001913553,0.001314579,0.001925393,0.00219055,0.001656613,0.000488211,0.003910211,0.000422756,0.000366257,0.001947814,0.000974192,0.005192102,0.002195157,0.002425782,0.000634638,0.000689688,0.00661277,0.000925907,0.00079246,0.004456565,0.000421802,0.002907749,0.000666356,0.001201135,0.001755477,0.006820304,0.001670988,0.003102674,0.001448673,0.001428059,0.000306916
0.004933846,0.001015236,0.005254744,0.000941517,0.004574382,0.004819451,0.010492164,0.002085567,0.009060943,0.002909642,0.003014212,0.003970201,0.002093995,0.00182981,0.006324266,0.001873651,0.009161565,0.001748553,0.000787606,0.000958007,0.002689565,0.001835029,0.002581479,0.000652893,0.001570471,0.002296595,0.000484104,0.000787414,0.001486957,0.002915552,0.00669704,0.002519935,0.003109356,0.00052339,0.005549023,0.000204562,0.006198465,0.000969548,0.000194353,0.001745511,0.000799549,0.001627664,0.002516806,0.002046763,0.006378714,0.007360485,0.003240516,0.002623806,0.001192794,0.001955659
0.009175939,0.002881788,0.000810109,0.000562028,0.000834094,0.002597065,0.000568408,0.004698688,0.008187717,0.00103963,0.003482867,0.000548819,0.015056284,0.003703727,0.016036573,0.004076344,0.001152603,0.001782113,0.00195953,0.004797273,0.001343792,0.001764158,0.000356495,0.003297938,0.001237293,0.001340933,5.88E-05,0.000525994,0.002731935,0.00287784,0.002065936,0.003443442,0.001763407,0.000798038,0.00319895,0.000518194,0.000463321,0.000494908,0.000882852,0.001851341,0.001056586,0.002018699,0.000875606,0.001149301,0.00624511,0.005898438,0.002724854,0.000946174,0.001272506,0.012657089
0.002766747,0.003719547,0.00138762,0.016532007,0.001077277,0.001283751,0.010366332,0.007993152,0.004550956,0.000851191,0.00947429,0.005226697,0.001958269,0.001650271,0.002018504,0.007023573,0.010259469,0.001555496,0.0046361,0.009288303,0.001356204,0.002903271,0.00249335,0.004616399,0.003982475,0.001142311,0.000169711,0.004180587,0.001063329,0.003516975,0.002290253,0.0012457,0.002176699,0.000906341,0.000485272,0.00053489,0.000227264,0.00091624,0.000636226,0.002065907,0.001525467,0.00016661,0.006732268,0.003141782,0.001128399,0.006408034,0.006161694,0.003149766,0.002862034,0.001050807
0.002172667,0.022954173,0.011084856,0.009843997,0.001185953,0.000714924,0.001616204,0.007438244,0.01131652,0.001487387,0.002173746,0.003143762,0.000994368,0.001008268,0.001144655,0.000813945,0.000525947,0.002606595,0.001354992,0.007276518,0.002930423,0.003326034,0.001865928,0.000861973,0.005549195,0.001376371,0.000926763,0.003822223,0.008106086,0.004066503,0.002330028,0.001568309,0.000237576,0.001012959,0.000416649,0.000337314,0.000409465,0.001439961,0.001270992,0.002397825,0.00060662,0.001386659,0.00231169,0.002141344,0.006090036,0.002447748,0.001996238,0.002641505,0.00227936,0.000400882
0.004468566,0.002666073,0.000656608,0.011993759,0.00398563,0.018355219,0.017058555,0.002769858,0.008472468,0.000841333,0.002976041,0.000510587,0.000156865,0.000812738,0.000584708,0.005627878,0.008043115,0.008347947,0.007512609,0.000640894,0.00416138,0.007360055,0.001170817,0.000608072,0.002711491,0.001544886,0.011717244,0.001268015,0.003751269,0.003417989,0.001331165,0.002821917,0.004096806,0.000788774,0.000997007,0.000988024,0.007450511,0.000626889,0.002022027,0.002419167,0.004618416,0.001860459,0.000568809,0.003071939,0.000429098,0.005004714,0.001882814,0.000744408,0.001115172,0.000523683
0.006648126,0.002462915,0.004430235,0.016489839,0.015423856,0.000173962,0.000620825,0.009505131,0.002923868,0.019429029,0.002807555,0.008008759,0.000971431,0.00136814,0.010099929,0.003489561,0.000926641,0.004179002,0.000191867,0.001209829,0.002999274,0.001339368,0.003069737,0.005023356,0.000458898,0.001499638,0.000248769,0.000459768,0.001052302,0.001257449,0.000799608,0.000423765,0.002474997,0.001305952,0.003882003,0.006742062,0.005575386,0.007730879,0.000522949,0.0015379,0.002528774,0.001043424,0.000459931,0.001500978,0.000583582,0.000194463,0.002366837,0.002536902,0.002610475,0.000426429
0.012532264,0.002015447,0.003189211,0.002984516,0.005619147,0.009995121,0.003258809,0.00471694,0.000529289,0.000728864,0.01116367,0.006784844,0.003237882,0.001102427,0.008754798,0.001781868,0.002174154,0.003470414,0.000277784,0.003041288,0.000499578,0.003682767,0.001842093,0.002183771,0.003711908,0.000862609,0.001232669,0.00824002,0.003458213,0.001718165,0.001188436,0.002007538,0.000780645,0.006242346,0.002998682,0.000323668,0.000416134,0.00071153,0.002694445,0.001872389,0.002293239,0.005291453,0.001093616,0.005200961,0.000247784,0.000424495,0.002425468,0.00216188,0.002466131,0.000882851
0.009410954,0.010139058,0.016177305,0.010414992,0.018646269,0.001724933,0.003999835,0.01072894,0.014779211,0.00167506,0.001130963,0.01512192,0.001870124,0.000396822,0.002215243,0.000664646,0.000536515,0.003845881,0.001003912,0.000672886,0.003576049,0.004330482,0.007884699,0.000869612,0.00551757,0.003088325,0.000758305,0.006731429,0.001346659,0.004389708,0.001433172,0.001825084,0.002025098,0.006626281,0.000784663,0.005837432,0.0031154,0.002800279,0.002201441,0.001400318,0.000735098,0.002120292,0.002823294,0.00342629,0.000176698,0.000460803,0.000493309,0.002389416,0.001268629,0.00016418
0.004002347,0.002765183,0.002951599,0.01864015,0.005550749,0.00914058,0.001815592,0.005859177,0.010830807,0.001735391,0.002055969,0.009174006,0.003203407,0.000751292,0.00036864,0.0073076,0.001684641,0.001170366,0.000276503,0.000123669,0.002247714,0.000984194,0.000877121,0.004992407,0.001588036,0.001439751,0.00099934,0.002275061,0.0052624,0.004915519,0.003550508,0.002529052,0.002292424,0.002476827,0.00088322,0.000464449,0.004752733,0.007452659,0.002226207,0.00270903,0.002156096,0.000944726,0.005701605,0.002311571,0.006597159,0.000364053,0.003007026,0.0007871,0.001908555,0.000812585
0.019829049,0.014317568,0.011138218,0.003659233,0.002927492,0.002157296,0.001899183,0.009290395,0.003235047,0.001781378,0.000429652,0.001495117,0.001107932,0.003592561,0.002126799,0.001552354,0.001794067,0.002051535,0.009501406,0.000811834,0.003582108,0.003048221,0.004687448,0.000809629,0.001154088,0.006531508,0.001061385,0.000344481,0.001566443,0.001009341,0.002030391,0.003125233,0.001185125,0.000658726,0.006294677,0.001752094,0.007689766,0.001461306,0.003933465,0.001320807,0.000634615,0.00213471,0.006336593,0.003269812,0.001218553,0.000785142,0.001886258,0.000234432,0.003279731,0.000742995
