,Classifier,Preprocessing,Noise,Training_Time_in_sec,Accuracy,Top_2_accuracy,Top_3_accuracy,Top_5_accuracy,Top_10_accuracy,Precision,Recall
random_forest_total_sum_1e-05,random_forest,total_sum,1e-05,131.64269423484802,0.8194774346793349,0.9394299287410927,0.9750593824228029,0.994061757719715,1.0,0.8194774346793349,0.8194774346793349
random_forest_total_sum_0.0001,random_forest,total_sum,0.0001,170.40488862991333,0.8230403800475059,0.9406175771971497,0.9762470308788599,0.996437054631829,1.0,0.8230403800475059,0.8230403800475059
random_forest_total_sum_0.001,random_forest,total_sum,0.001,218.7893943786621,0.5475059382422803,0.7648456057007126,0.8978622327790974,0.9774346793349169,1.0,0.5475059382422803,0.5475059382422803
random_forest_total_sum_0.01,random_forest,total_sum,0.01,249.2469871044159,0.3586698337292161,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3586698337292161,0.3586698337292161
random_forest_total_sum_0.1,random_forest,total_sum,0.1,253.50375986099243,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
random_forest_total_sum_1,random_forest,total_sum,1.0,254.18542098999023,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
random_forest_total_sum_10,random_forest,total_sum,10.0,254.82157802581787,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
random_forest_total_sum_100,random_forest,total_sum,100.0,255.64484572410583,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
random_forest_total_sum_1000,random_forest,total_sum,1000.0,255.2181408405304,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_binary_0,svm,binary,0.0,45.437958002090454,0.8978622327790974,0.9750593824228029,0.9916864608076009,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_binary_1e-10,svm,binary,1e-10,45.44831109046936,0.8966745843230404,0.9750593824228029,0.9916864608076009,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_binary_1e-09,svm,binary,1e-09,46.249332904815674,0.8966745843230404,0.9750593824228029,0.9916864608076009,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_binary_1e-08,svm,binary,1e-08,46.10378384590149,0.8990498812351544,0.9750593824228029,0.9904988123515439,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_binary_1e-07,svm,binary,1e-07,46.74021315574646,0.8954869358669834,0.9750593824228029,0.9928741092636579,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_binary_1e-06,svm,binary,1e-06,46.21637296676636,0.8954869358669834,0.9750593824228029,0.9916864608076009,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_binary_1e-05,svm,binary,1e-05,45.32850694656372,0.8978622327790974,0.9750593824228029,0.9916864608076009,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_binary_0.0001,svm,binary,0.0001,46.115302085876465,0.8966745843230404,0.9750593824228029,0.9916864608076009,0.998812351543943,1.0,0.8954869358669834,0.8954869358669834
svm_binary_0.001,svm,binary,0.001,46.57130694389343,0.8966745843230404,0.9762470308788599,0.9916864608076009,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_binary_0.01,svm,binary,0.01,46.415324211120605,0.8942992874109263,0.9738717339667459,0.9916864608076009,0.998812351543943,1.0,0.8966745843230404,0.8966745843230404
svm_binary_0.1,svm,binary,0.1,50.30228781700134,0.8919239904988123,0.9726840855106889,0.9904988123515439,0.998812351543943,1.0,0.8859857482185273,0.8859857482185273
svm_binary_1,svm,binary,1.0,139.7502920627594,0.7030878859857482,0.8859857482185273,0.9489311163895487,0.9845605700712589,1.0,0.6817102137767221,0.6817102137767221
svm_binary_10,svm,binary,10.0,161.9970018863678,0.4916864608076009,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.4358669833729216,0.4358669833729216
svm_binary_100,svm,binary,100.0,162.63921689987183,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_binary_1000,svm,binary,1000.0,161.6077618598938,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
svm_clr_0,svm,clr,0.0,46.355792760849,0.9049881235154394,0.9762470308788599,0.9916864608076009,1.0,1.0,0.9002375296912114,0.9002375296912114
svm_clr_1e-10,svm,clr,1e-10,45.883784770965576,0.9038004750593824,0.9774346793349169,0.994061757719715,1.0,1.0,0.9002375296912114,0.9002375296912114
svm_clr_1e-09,svm,clr,1e-09,46.13049817085266,0.9026128266033254,0.9762470308788599,0.9904988123515439,1.0,1.0,0.9002375296912114,0.9002375296912114
svm_clr_1e-08,svm,clr,1e-08,45.75883102416992,0.9049881235154394,0.9762470308788599,0.9928741092636579,1.0,1.0,0.9002375296912114,0.9002375296912114
svm_clr_1e-07,svm,clr,1e-07,46.30068874359131,0.9026128266033254,0.9750593824228029,0.9916864608076009,1.0,1.0,0.9002375296912114,0.9002375296912114
svm_clr_1e-06,svm,clr,1e-06,45.738014936447144,0.9038004750593824,0.9774346793349169,0.9916864608076009,1.0,1.0,0.9002375296912114,0.9002375296912114
svm_clr_1e-05,svm,clr,1e-05,45.68969988822937,0.9026128266033254,0.9774346793349169,0.9928741092636579,0.998812351543943,1.0,0.9002375296912114,0.9002375296912114
svm_clr_0.0001,svm,clr,0.0001,45.98179602622986,0.9038004750593824,0.9762470308788599,0.9928741092636579,1.0,1.0,0.9002375296912114,0.9002375296912114
svm_clr_0.001,svm,clr,0.001,45.75595307350159,0.9049881235154394,0.9762470308788599,0.9916864608076009,1.0,1.0,0.9002375296912114,0.9002375296912114
svm_clr_0.01,svm,clr,0.01,46.696727991104126,0.9049881235154394,0.9762470308788599,0.9928741092636579,1.0,1.0,0.9002375296912114,0.9002375296912114
svm_clr_0.1,svm,clr,0.1,46.42615032196045,0.9049881235154394,0.9774346793349169,0.9928741092636579,1.0,1.0,0.9002375296912114,0.9002375296912114
svm_clr_1,svm,clr,1.0,51.853694915771484,0.8954869358669834,0.9726840855106889,0.9916864608076009,0.998812351543943,1.0,0.8883610451306413,0.8883610451306413
svm_clr_10,svm,clr,10.0,145.87468123435974,0.6935866983372921,0.8752969121140143,0.9299287410926366,0.9833729216152018,1.0,0.671021377672209,0.671021377672209
svm_clr_100,svm,clr,100.0,162.260910987854,0.5368171021377672,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.5617577197149644,0.5617577197149644
svm_clr_1000,svm,clr,1000.0,162.2262420654297,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_multiplicative_replacement_0,svm,multiplicative_replacement,0.0,52.73529410362244,0.8693586698337292,0.9596199524940617,0.9881235154394299,0.998812351543943,1.0,0.8622327790973872,0.8622327790973872
svm_multiplicative_replacement_1e-10,svm,multiplicative_replacement,1e-10,52.39476680755615,0.8693586698337292,0.9584323040380047,0.9881235154394299,0.998812351543943,1.0,0.8622327790973872,0.8622327790973872
svm_multiplicative_replacement_1e-09,svm,multiplicative_replacement,1e-09,52.64003014564514,0.8681710213776722,0.9596199524940617,0.9881235154394299,0.998812351543943,1.0,0.8622327790973872,0.8622327790973872
svm_multiplicative_replacement_1e-08,svm,multiplicative_replacement,1e-08,52.82189393043518,0.8693586698337292,0.9584323040380047,0.9869358669833729,0.998812351543943,1.0,0.8622327790973872,0.8622327790973872
svm_multiplicative_replacement_1e-07,svm,multiplicative_replacement,1e-07,52.54468488693237,0.8669833729216152,0.9572446555819477,0.9869358669833729,0.998812351543943,1.0,0.8622327790973872,0.8622327790973872
svm_multiplicative_replacement_1e-06,svm,multiplicative_replacement,1e-06,52.63414788246155,0.8693586698337292,0.9572446555819477,0.9869358669833729,0.998812351543943,1.0,0.8610451306413301,0.8610451306413301
svm_multiplicative_replacement_1e-05,svm,multiplicative_replacement,1e-05,52.8964409828186,0.8681710213776722,0.9584323040380047,0.9857482185273159,0.998812351543943,1.0,0.8634204275534442,0.8634204275534442
svm_multiplicative_replacement_0.0001,svm,multiplicative_replacement,0.0001,55.99107098579407,0.8622327790973872,0.9584323040380047,0.9857482185273159,0.998812351543943,1.0,0.8562945368171021,0.8562945368171021
svm_multiplicative_replacement_0.001,svm,multiplicative_replacement,0.001,136.27733302116394,0.5914489311163895,0.7814726840855107,0.8764845605700713,0.9762470308788599,1.0,0.6781472684085511,0.6781472684085511
svm_multiplicative_replacement_0.01,svm,multiplicative_replacement,0.01,161.93885827064514,0.3503562945368171,0.6828978622327792,0.8634204275534442,0.9619952494061758,1.0,0.33966745843230406,0.33966745843230406
svm_multiplicative_replacement_0.1,svm,multiplicative_replacement,0.1,163.23697209358215,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_multiplicative_replacement_1,svm,multiplicative_replacement,1.0,160.8564510345459,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_multiplicative_replacement_10,svm,multiplicative_replacement,10.0,161.98171591758728,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
svm_multiplicative_replacement_100,svm,multiplicative_replacement,100.0,162.98717975616455,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_multiplicative_replacement_1000,svm,multiplicative_replacement,1000.0,163.29476714134216,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_raw_0,svm,raw,0.0,45.62346911430359,0.8942992874109263,0.9738717339667459,0.9916864608076009,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_raw_1e-10,svm,raw,1e-10,46.33617687225342,0.8954869358669834,0.9762470308788599,0.9916864608076009,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_raw_1e-09,svm,raw,1e-09,45.83682107925415,0.8954869358669834,0.9750593824228029,0.9928741092636579,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_raw_1e-08,svm,raw,1e-08,45.853196144104004,0.8954869358669834,0.9750593824228029,0.9928741092636579,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_raw_1e-07,svm,raw,1e-07,45.91030406951904,0.8966745843230404,0.9750593824228029,0.9916864608076009,0.998812351543943,1.0,0.8954869358669834,0.8954869358669834
svm_raw_1e-06,svm,raw,1e-06,45.79308867454529,0.8954869358669834,0.9738717339667459,0.9916864608076009,0.998812351543943,1.0,0.8954869358669834,0.8954869358669834
svm_raw_1e-05,svm,raw,1e-05,45.97382998466492,0.8966745843230404,0.9750593824228029,0.9928741092636579,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_raw_0.0001,svm,raw,0.0001,45.799001932144165,0.8954869358669834,0.9750593824228029,0.9928741092636579,1.0,1.0,0.8954869358669834,0.8954869358669834
svm_raw_0.001,svm,raw,0.001,45.542579889297485,0.8954869358669834,0.9750593824228029,0.9928741092636579,0.998812351543943,1.0,0.8954869358669834,0.8954869358669834
svm_raw_0.01,svm,raw,0.01,46.17249631881714,0.8966745843230404,0.9750593824228029,0.9928741092636579,1.0,1.0,0.8966745843230404,0.8966745843230404
svm_raw_0.1,svm,raw,0.1,50.59379696846008,0.8907363420427553,0.9738717339667459,0.9904988123515439,1.0,1.0,0.8883610451306413,0.8883610451306413
svm_raw_1,svm,raw,1.0,140.33788204193115,0.7102137767220903,0.8800475059382423,0.9441805225653207,0.9857482185273159,1.0,0.6852731591448931,0.6852731591448931
svm_raw_10,svm,raw,10.0,162.1043519973755,0.47149643705463185,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.49643705463182897,0.49643705463182897
svm_raw_100,svm,raw,100.0,161.78657507896423,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
svm_raw_1000,svm,raw,1000.0,162.4136929512024,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_standard_scalar_0,svm,standard_scalar,0.0,66.98193597793579,0.8859857482185273,0.9584323040380047,0.9809976247030879,0.997624703087886,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_1e-10,svm,standard_scalar,1e-10,65.91921710968018,0.8871733966745843,0.9572446555819477,0.982185273159145,0.997624703087886,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_1e-09,svm,standard_scalar,1e-09,66.3832700252533,0.8871733966745843,0.9572446555819477,0.9833729216152018,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_1e-08,svm,standard_scalar,1e-08,66.73235201835632,0.8859857482185273,0.9584323040380047,0.982185273159145,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_1e-07,svm,standard_scalar,1e-07,66.57215213775635,0.8859857482185273,0.9572446555819477,0.9809976247030879,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_1e-06,svm,standard_scalar,1e-06,66.54098010063171,0.8871733966745843,0.9560570071258907,0.9809976247030879,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_1e-05,svm,standard_scalar,1e-05,66.57128310203552,0.8871733966745843,0.9572446555819477,0.9809976247030879,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_0.0001,svm,standard_scalar,0.0001,66.27841591835022,0.8871733966745843,0.9584323040380047,0.982185273159145,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_0.001,svm,standard_scalar,0.001,65.86036682128906,0.8859857482185273,0.9572446555819477,0.982185273159145,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_0.01,svm,standard_scalar,0.01,65.89773917198181,0.8859857482185273,0.9572446555819477,0.9809976247030879,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_0.1,svm,standard_scalar,0.1,67.41438388824463,0.8847980997624703,0.9560570071258907,0.982185273159145,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
svm_standard_scalar_1,svm,standard_scalar,1.0,106.66796517372131,0.8266033254156769,0.9406175771971497,0.9714964370546318,0.9928741092636579,1.0,0.833729216152019,0.833729216152019
svm_standard_scalar_10,svm,standard_scalar,10.0,163.28397178649902,0.497624703087886,0.7672209026128266,0.8776722090261283,0.9394299287410927,1.0,0.4501187648456057,0.4501187648456057
svm_standard_scalar_100,svm,standard_scalar,100.0,163.33940601348877,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_standard_scalar_1000,svm,standard_scalar,1000.0,164.20771098136902,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_total_sum_0,svm,total_sum,0.0,53.01979899406433,0.8693586698337292,0.9596199524940617,0.9881235154394299,0.998812351543943,1.0,0.8622327790973872,0.8622327790973872
svm_total_sum_1e-10,svm,total_sum,1e-10,52.3511700630188,0.8681710213776722,0.9596199524940617,0.9869358669833729,0.998812351543943,1.0,0.8622327790973872,0.8622327790973872
svm_total_sum_1e-09,svm,total_sum,1e-09,52.85896873474121,0.8669833729216152,0.9596199524940617,0.9869358669833729,0.998812351543943,1.0,0.8622327790973872,0.8622327790973872
svm_total_sum_1e-08,svm,total_sum,1e-08,52.981642961502075,0.8669833729216152,0.9596199524940617,0.9881235154394299,0.998812351543943,1.0,0.8622327790973872,0.8622327790973872
svm_total_sum_1e-07,svm,total_sum,1e-07,52.5096480846405,0.8681710213776722,0.9596199524940617,0.9893111638954869,0.997624703087886,1.0,0.8622327790973872,0.8622327790973872
svm_total_sum_1e-06,svm,total_sum,1e-06,53.35456895828247,0.8681710213776722,0.9584323040380047,0.9869358669833729,0.998812351543943,1.0,0.8622327790973872,0.8622327790973872
svm_total_sum_1e-05,svm,total_sum,1e-05,52.90893793106079,0.8669833729216152,0.9596199524940617,0.9869358669833729,0.998812351543943,1.0,0.8610451306413301,0.8610451306413301
svm_total_sum_0.0001,svm,total_sum,0.0001,56.078186988830566,0.8657957244655582,0.9596199524940617,0.9869358669833729,0.998812351543943,1.0,0.8574821852731591,0.8574821852731591
svm_total_sum_0.001,svm,total_sum,0.001,136.71602392196655,0.6068883610451307,0.7980997624703088,0.8907363420427553,0.9798099762470309,1.0,0.6745843230403801,0.6745843230403801
svm_total_sum_0.01,svm,total_sum,0.01,162.56007504463196,0.32422802850356297,0.6876484560570071,0.8622327790973872,0.9643705463182898,1.0,0.3254156769596199,0.3254156769596199
svm_total_sum_0.1,svm,total_sum,0.1,159.64667105674744,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
svm_total_sum_1,svm,total_sum,1.0,158.39318895339966,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
